"epiunitID","serotype","Longitude","Latitude","Date"
45915,"O",29.773586,37.293047,2010-10-28
32148,"O",37.858055,40.289617,2010-10-29
24938,"O",41.876795,40.303873,2010-11-01
46362,"A",35.305996,41.184134,2010-11-01
6370,"O",35.305996,41.184134,2010-11-01
19826,"A",43.455881,38.676111,2010-11-01
28273,"O",39.207466,38.664705,2010-11-02
14001,"O",37.886814,40.919106,2010-11-02
34213,"O",35.843999,40.21095,2010-11-02
38068,"O",28.195918,37.791417,2010-11-04
18763,"O",41.295639,40.016936,2010-11-07
5738,"O",41.295639,40.016936,2010-11-08
16524,"O",37.858055,40.289617,2010-11-08
22793,"O",35.897315,40.608305,2010-11-10
9635,"O",29.014219,37.46421,2010-11-11
31859,"O",29.515156,40.892828,2010-11-11
47607,"O",28.126101,37.353913,2010-11-12
29702,"O",37.374629,40.433952,2010-11-12
44412,"O",30.447819,37.945537,2010-11-13
8149,"O",39.207466,38.664705,2010-11-14
19244,"O",34.057429,40.999952,2010-11-15
45203,"O",34.057429,40.999952,2010-11-15
9258,"A",34.057429,40.999952,2010-11-15
37530,"O",37.445293,40.65476,2010-11-15
26551,"O",32.663697,40.443664,2010-11-15
21845,"A",33.859158,41.311514,2010-11-16
32526,"O",30.226163,37.628217,2010-11-18
35662,"O",35.897315,40.608305,2010-11-18
1966,"A",30.226163,37.628217,2010-11-20
46810,"O",28.669727,38.543304,2010-11-20
23488,"A",28.034081,37.610605,2010-11-20
43465,"A",28.034081,37.610605,2010-11-20
43466,"O",28.034081,37.610605,2010-11-20
35756,"O",28.669727,38.543304,2010-11-21
3753,"O",30.226163,37.628217,2010-11-22
11019,"O",30.536704,38.785375,2010-11-22
8180,"A",33.859158,41.311514,2010-11-22
21777,"O",36.285497,40.764972,2010-11-22
11812,"O",29.012974,38.441174,2010-11-22
17200,"O",29.012974,38.441174,2010-11-22
11162,"O",29.293208,38.380439,2010-11-22
13523,"O",29.293208,38.380439,2010-11-22
15483,"O",29.293208,38.380439,2010-11-22
10840,"A",32.708259,41.291671,2010-11-22
18650,"O",28.410586,37.666451,2010-11-23
32011,"O",30.601775,37.802071,2010-11-24
17045,"A",34.057429,40.999952,2010-11-24
46863,"O",30.058179,39.414319,2010-11-24
35905,"A",37.484474,40.78862,2010-11-24
36063,"A",37.484474,40.78862,2010-11-24
39221,"A",37.484474,40.78862,2010-11-24
43410,"A",37.484474,40.78862,2010-11-24
48938,"A",37.484474,40.78862,2010-11-24
48938,"A",37.484474,40.78862,2010-11-24
25478,"A",28.876152,38.09587,2010-11-26
16528,"O",39.207466,38.664705,2010-11-26
34983,"A",36.041206,41.094444,2010-11-26
30238,"O",36.218023,41.24092,2010-11-26
54460,"O",42.234278,38.083209,2010-11-26
1609,"O",28.669727,38.543304,2010-11-27
14926,"O",30.447819,37.945537,2010-11-28
19133,"O",40.5767,38.956535,2010-11-29
24690,"O",30.447819,37.945537,2010-11-29
31316,"O",35.305996,41.184134,2010-11-29
3666,"A",42.199757,39.071723,2010-11-30
14846,"O",36.806157,40.995358,2010-11-30
18280,"O",36.983399,40.57753,2010-11-30
28280,"O",30.588776,37.37859,2010-12-01
17596,"O",33.772048,40.520493,2010-12-01
18161,"A",39.207466,38.664705,2010-12-01
28088,"A",34.057429,40.999952,2010-12-01
24535,"O",30.177734,37.052451,2010-12-01
29114,"O",27.869805,39.639274,2010-12-02
16035,"A",33.285543,41.194805,2010-12-02
23143,"A",33.285543,41.194805,2010-12-02
35614,"O",30.177734,37.052451,2010-12-03
5677,"O",30.177734,37.052451,2010-12-04
11715,"O",29.581914,41.107115,2010-12-07
5108,"O",29.581914,41.107115,2010-12-07
12055,"A",33.859158,41.311514,2010-12-07
45050,"A",33.859158,41.311514,2010-12-07
17017,"O",27.869805,39.639274,2010-12-08
46467,"A",29.719406,37.129992,2010-12-08
21811,"A",39.207466,38.664705,2010-12-08
36598,"O",41.719437,39.354783,2010-12-08
35496,"O",35.084139,41.722863,2010-12-09
16448,"O",33.772048,40.520493,2010-12-10
10208,"O",27.357285,38.180781,2010-12-10
21101,"O",28.352091,38.736995,2010-12-10
15613,"O",27.635533,38.78219,2010-12-10
53943,"A",39.409514,37.657249,2010-12-10
8149,"A",39.207466,38.664705,2010-12-12
10062,"O",27.948734,37.860759,2010-12-12
746,"O",33.951223,40.724058,2010-12-14
28444,"O",37.372434,39.905469,2010-12-14
12393,"O",27.869805,39.639274,2010-12-15
16040,"O",29.949283,38.580242,2010-12-15
2767,"O",37.861829,40.519995,2010-12-15
15336,"O",32.500737,39.953958,2010-12-15
39657,"A",30.10481,37.37395,2010-12-16
20065,"A",33.951223,40.724058,2010-12-16
777,"A",33.859158,41.311514,2010-12-16
36663,"O",37.886814,40.919106,2010-12-16
48951,"O",29.012974,38.441174,2010-12-16
27696,"O",36.163352,40.394941,2010-12-17
19422,"O",31.369192,37.023173,2010-12-17
27252,"O",27.64335,39.440114,2010-12-19
32303,"A",29.850914,37.403905,2010-12-19
29798,"O",30.588776,37.37859,2010-12-20
42161,"A",29.719406,37.129992,2010-12-20
6645,"A",33.951223,40.724058,2010-12-20
26548,"A",37.365845,38.290124,2010-12-20
22618,"O",33.17993,37.13511,2010-12-20
16780,"O",27.869805,39.639274,2010-12-22
31693,"O",27.869805,39.639274,2010-12-22
13297,"A",40.071355,38.683891,2010-12-22
599,"O",37.532274,40.96792,2010-12-22
32696,"A",33.300151,39.877574,2010-12-22
4853,"A",28.890598,40.222042,2010-12-23
39891,"O",33.697422,40.932345,2010-12-23
1010,"O",31.369192,37.023173,2010-12-23
45275,"A",30.226163,37.628217,2010-12-24
5268,"O",29.773586,37.293047,2010-12-24
30955,"O",28.20673,38.541211,2010-12-24
48141,"O",37.532274,40.96792,2010-12-24
13240,"A",36.969573,39.689382,2010-12-24
31541,"O",39.833736,38.749772,2010-12-25
18641,"O",27.869805,39.639274,2010-12-27
27470,"A",30.226163,37.628217,2010-12-27
42670,"A",30.226163,37.628217,2010-12-27
4814,"A",30.226163,37.628217,2010-12-27
33736,"O",33.951223,40.724058,2010-12-27
44539,"O",29.014219,37.46421,2010-12-27
36834,"A",30.00948,37.867487,2010-12-27
41121,"O",27.697942,38.06487,2010-12-27
27517,"O",27.741271,37.882237,2010-12-27
4396,"A",32.289424,40.677502,2010-12-28
40569,"A",39.461405,39.70907,2010-12-28
5383,"O",37.532274,40.96792,2010-12-28
13072,"O",36.432514,37.286541,2010-12-28
22669,"O",30.910828,37.822051,2010-12-29
14122,"A",43.172435,39.811917,2010-12-31
47374,"A",43.172435,39.811917,2010-12-31
20198,"A",42.695508,41.064583,2010-12-31
333,"A",32.541515,41.116445,2010-12-31
38365,"O",32.708259,41.291671,2010-12-31
10173,"O",27.869805,39.639274,2011-01-01
15993,"A",33.223573,41.000141,2011-01-01
34311,"A",38.261284,37.708417,2011-01-01
5438,"A",29.014219,37.46421,2011-01-01
32011,"A",30.601775,37.802071,2011-01-01
44463,"A",30.601775,37.802071,2011-01-01
2299,"O",33.859158,41.311514,2011-01-01
6577,"A",34.15179,39.142769,2011-01-01
27139,"A",37.886814,40.919106,2011-01-01
16033,"A",35.736887,41.065262,2011-01-01
20265,"A",36.983399,40.57753,2011-01-01
4400,"A",31.26042,40.890866,2011-01-01
25512,"O",27.869805,39.639274,2011-01-02
27331,"A",39.090871,40.181826,2011-01-02
27229,"A",30.250537,38.139634,2011-01-02
19837,"A",33.285543,41.194805,2011-01-02
9400,"O",33.859158,41.311514,2011-01-02
38933,"O",41.23699,41.156163,2011-01-02
15531,"A",36.120984,37.35515,2011-01-02
24875,"A",31.26042,40.890866,2011-01-02
28614,"O",27.869805,39.639274,2011-01-03
19324,"A",39.207466,38.664705,2011-01-03
19563,"A",39.207466,38.664705,2011-01-03
18960,"A",29.694838,37.750516,2011-01-04
17105,"A",41.958405,40.541184,2011-01-04
47760,"A",30.536704,38.785375,2011-01-04
25589,"A",35.897315,40.608305,2011-01-04
34952,"A",36.30622,40.007573,2011-01-04
10562,"A",38.948143,37.124045,2011-01-04
27400,"O",29.624295,38.487999,2011-01-04
30504,"O",29.624295,38.487999,2011-01-04
51776,"O",27.948734,37.860759,2011-01-04
45553,"A",30.226163,37.628217,2011-01-05
25572,"A",41.958405,40.541184,2011-01-05
15202,"A",36.041206,41.094444,2011-01-05
3316,"O",36.041206,41.094444,2011-01-05
38462,"A",39.630257,39.151414,2011-01-05
51355,"A",42.550815,37.617679,2011-01-05
17292,"A",29.246105,40.605296,2011-01-05
5367,"O",28.437216,37.964735,2011-01-05
14900,"A",30.227002,40.036263,2011-01-06
33893,"A",29.719406,37.129992,2011-01-06
47779,"A",33.697422,40.932345,2011-01-06
4068,"A",34.875468,40.489752,2011-01-06
4171,"A",30.045464,40.776057,2011-01-06
25003,"A",38.948143,37.124045,2011-01-06
8253,"O",29.012974,38.441174,2011-01-06
16539,"O",30.177734,37.052451,2011-01-06
30397,"A",33.951223,40.724058,2011-01-07
43084,"A",31.284178,39.731367,2011-01-07
20813,"O",30.910828,37.822051,2011-01-07
149,"A",30.601775,37.802071,2011-01-07
16558,"O",27.357285,38.180781,2011-01-07
36701,"A",34.15179,39.142769,2011-01-07
40169,"A",35.305996,41.184134,2011-01-07
2598,"A",39.558849,40.72629,2011-01-07
172,"A",38.948143,37.124045,2011-01-07
5892,"A",29.343769,38.649092,2011-01-07
23767,"A",31.26042,40.890866,2011-01-07
47660,"O",29.352446,38.022264,2011-01-08
16303,"A",39.207466,38.664705,2011-01-08
29,"A",41.958405,40.541184,2011-01-08
41930,"O",28.930882,39.204765,2011-01-08
42035,"O",28.930882,39.204765,2011-01-08
14132,"A",36.847968,37.663446,2011-01-08
35888,"A",35.736887,41.065262,2011-01-08
2537,"A",29.070189,40.081832,2011-01-09
19126,"O",30.536704,38.785375,2011-01-09
22882,"A",30.536704,38.785375,2011-01-09
114,"A",35.975196,40.920421,2011-01-09
21958,"A",35.975196,40.920421,2011-01-09
24866,"A",36.983399,40.57753,2011-01-09
42326,"A",29.719406,37.129992,2011-01-10
35185,"A",33.351672,40.835372,2011-01-10
53165,"A",40.803326,37.8994,2011-01-10
20680,"A",39.090871,40.181826,2011-01-10
43020,"O",34.057429,40.999952,2011-01-10
10209,"A",34.652287,39.010782,2011-01-10
40969,"A",34.48722,38.288815,2011-01-10
5850,"O",30.576519,40.631471,2011-01-10
18922,"A",36.672076,41.20714,2011-01-10
32742,"A",36.672076,41.20714,2011-01-10
45100,"A",35.736887,41.065262,2011-01-10
10083,"A",37.858055,40.289617,2011-01-10
6664,"O",29.343769,38.649092,2011-01-10
4531,"O",29.293208,38.380439,2011-01-10
47827,"A",41.780633,41.380631,2011-01-10
30591,"A",35.275709,40.48318,2011-01-11
36936,"A",35.906872,39.108292,2011-01-11
4027,"A",35.897315,40.608305,2011-01-11
4910,"O",32.441778,40.464547,2011-01-11
31355,"O",29.012974,38.441174,2011-01-11
28344,"A",40.317284,40.235263,2011-01-11
51358,"A",42.550815,37.617679,2011-01-11
39693,"A",41.876795,40.303873,2011-01-12
48662,"A",35.906872,39.108292,2011-01-12
29672,"O",27.635533,38.78219,2011-01-12
37011,"A",37.777923,40.820939,2011-01-12
45933,"A",36.598993,40.270807,2011-01-12
39405,"O",29.012974,38.441174,2011-01-12
24900,"O",29.624295,38.487999,2011-01-12
27400,"O",29.624295,38.487999,2011-01-12
43635,"A",40.5767,38.956535,2011-01-13
21304,"A",34.15179,39.142769,2011-01-13
32643,"A",34.476876,39.127491,2011-01-13
46282,"A",36.672076,41.20714,2011-01-13
8974,"A",36.969573,39.689382,2011-01-13
35271,"A",34.786251,39.530776,2011-01-13
26759,"O",37.155747,36.73873,2011-01-13
26453,"A",27.948734,37.860759,2011-01-13
16985,"O",29.778093,38.222275,2011-01-14
35986,"A",41.958405,40.541184,2011-01-14
6082,"O",31.414961,38.60743,2011-01-14
19115,"A",42.772893,40.501653,2011-01-14
47587,"A",42.772893,40.501653,2011-01-14
17127,"O",32.235002,38.353674,2011-01-14
37055,"A",36.847968,37.663446,2011-01-14
10440,"O",35.307411,41.585611,2011-01-14
17740,"O",35.307411,41.585611,2011-01-14
28211,"A",36.395221,39.413466,2011-01-14
32649,"A",36.395221,39.413466,2011-01-14
6497,"A",38.128824,40.163659,2011-01-14
7797,"A",36.529062,39.872686,2011-01-14
12689,"A",33.300151,39.877574,2011-01-14
31722,"A",36.281972,40.115206,2011-01-14
5092,"A",39.695686,40.946273,2011-01-14
40645,"O",29.624295,38.487999,2011-01-14
51766,"A",27.558021,37.890789,2011-01-14
15322,"A",30.536704,38.785375,2011-01-15
28690,"A",33.643305,41.18031,2011-01-15
42028,"A",29.180616,39.200596,2011-01-15
38503,"A",36.847968,37.663446,2011-01-15
1251,"A",35.120704,40.760048,2011-01-15
3280,"A",36.120984,37.35515,2011-01-15
42160,"A",29.719406,37.129992,2011-01-16
32201,"O",28.912885,37.898364,2011-01-16
19933,"A",43.260383,40.622435,2011-01-16
8641,"A",43.260383,40.622435,2011-01-16
27379,"A",30.045464,40.776057,2011-01-16
2132,"A",30.058179,39.414319,2011-01-16
34749,"A",35.736887,41.065262,2011-01-16
35309,"A",36.941807,41.183428,2011-01-16
8022,"A",36.941807,41.183428,2011-01-16
2447,"O",29.343769,38.649092,2011-01-16
16720,"A",36.348905,37.055517,2011-01-16
29101,"A",28.106744,37.942655,2011-01-16
21370,"A",35.421965,36.97022,2011-01-17
45915,"A",29.773586,37.293047,2011-01-17
32737,"A",29.778093,38.222275,2011-01-17
49751,"O",29.778093,38.222275,2011-01-17
53087,"O",39.30862,38.266891,2011-01-17
31948,"A",39.207466,38.664705,2011-01-17
33626,"A",30.536704,38.785375,2011-01-17
2666,"O",31.09706,38.295912,2011-01-17
12687,"A",43.260383,40.622435,2011-01-17
37832,"A",42.5622,40.196804,2011-01-17
19266,"A",33.285543,41.194805,2011-01-17
11131,"A",43.172435,39.811917,2011-01-17
47371,"A",43.172435,39.811917,2011-01-17
47430,"O",34.15179,39.142769,2011-01-17
22793,"A",35.897315,40.608305,2011-01-17
13431,"A",35.74691,40.778094,2011-01-17
14661,"A",35.843021,41.458498,2011-01-17
23686,"O",32.169318,39.514738,2011-01-17
4731,"A",39.760675,37.22598,2011-01-17
23942,"O",28.791919,37.996357,2011-01-17
5213,"O",27.558021,37.890789,2011-01-17
19360,"A",26.685069,39.846082,2011-01-18
21137,"O",29.778093,38.222275,2011-01-18
2642,"A",34.819058,37.059738,2011-01-18
37452,"A",43.260383,40.622435,2011-01-18
4141,"A",34.073402,39.658011,2011-01-18
878,"A",33.783678,39.274081,2011-01-18
29323,"O",32.257299,37.698999,2011-01-18
14782,"O",36.847968,37.663446,2011-01-18
6360,"A",34.811513,38.165102,2011-01-18
5440,"O",35.17694,41.417666,2011-01-18
39750,"O",29.624295,38.487999,2011-01-18
30140,"A",35.228893,39.237252,2011-01-18
28267,"O",27.384176,37.647109,2011-01-18
13830,"A",35.840943,37.536814,2011-01-19
12055,"A",33.859158,41.311514,2011-01-19
19480,"A",36.869161,38.395021,2011-01-19
19870,"A",42.358263,37.295959,2011-01-19
23049,"O",27.692614,37.691466,2011-01-19
16441,"A",34.875468,40.489752,2011-01-20
29820,"A",30.00948,37.867487,2011-01-20
3609,"O",27.486768,38.422561,2011-01-20
38985,"A",27.357285,38.180781,2011-01-20
28512,"A",34.15179,39.142769,2011-01-20
30908,"A",35.74691,40.778094,2011-01-20
3147,"A",30.576519,40.631471,2011-01-20
41253,"A",36.041206,41.094444,2011-01-20
22003,"A",36.969573,39.689382,2011-01-20
31953,"O",29.71388,38.733687,2011-01-20
35634,"A",33.422025,38.219359,2011-01-20
10150,"A",33.865535,38.284408,2011-01-20
16994,"A",36.348905,37.055517,2011-01-20
30548,"A",29.719406,37.129992,2011-01-21
160,"A",29.522145,37.188455,2011-01-21
46327,"O",28.898037,37.771114,2011-01-21
42172,"A",39.207466,38.664705,2011-01-21
20576,"A",34.652287,39.010782,2011-01-21
7546,"A",36.041206,41.094444,2011-01-21
47300,"A",35.523538,41.608302,2011-01-21
16479,"O",29.012974,38.441174,2011-01-21
27329,"O",29.525127,38.311524,2011-01-21
39547,"A",36.348905,37.055517,2011-01-21
26281,"O",27.384176,37.647109,2011-01-21
27204,"A",30.226163,37.628217,2011-01-22
41191,"A",35.275709,40.48318,2011-01-22
15940,"A",39.207466,38.664705,2011-01-22
27145,"A",34.819058,37.059738,2011-01-22
6805,"A",33.859158,41.311514,2011-01-22
2679,"A",29.330828,39.324698,2011-01-22
35851,"A",30.058179,39.414319,2011-01-22
4397,"A",39.760675,37.22598,2011-01-22
13301,"A",34.819058,37.059738,2011-01-23
24945,"A",34.819058,37.059738,2011-01-23
33273,"O",29.330828,39.324698,2011-01-23
45124,"A",29.447977,39.563194,2011-01-23
37659,"A",36.529062,39.872686,2011-01-23
6563,"A",39.399489,40.865797,2011-01-23
44295,"A",35.246727,39.804443,2011-01-23
21484,"A",27.869805,39.639274,2011-01-24
24671,"O",40.5767,38.956535,2011-01-24
1419,"A",30.226163,37.628217,2011-01-24
40492,"A",30.226163,37.628217,2011-01-24
17647,"O",33.995284,40.3685,2011-01-24
27444,"A",34.875468,40.489752,2011-01-24
4487,"A",34.875468,40.489752,2011-01-24
19035,"O",28.912885,37.898364,2011-01-24
8852,"A",40.111365,38.995031,2011-01-24
10414,"O",39.028079,39.603819,2011-01-24
34780,"A",41.958405,40.541184,2011-01-24
19304,"A",42.348716,40.566457,2011-01-24
23347,"A",39.090871,40.181826,2011-01-24
20856,"A",30.180279,38.4514,2011-01-24
16812,"A",27.98592,38.216168,2011-01-24
37236,"A",35.386929,38.903984,2011-01-24
31279,"A",42.199757,39.071723,2011-01-24
1017,"A",35.538375,40.358672,2011-01-24
39538,"A",36.672076,41.20714,2011-01-24
12063,"A",33.023156,40.26714,2011-01-24
18283,"O",29.624295,38.487999,2011-01-24
44156,"A",35.411769,39.514044,2011-01-24
16488,"A",33.865535,38.284408,2011-01-24
29732,"A",29.246105,40.605296,2011-01-24
45068,"A",36.600463,37.239839,2011-01-24
10855,"O",27.384176,37.647109,2011-01-24
8917,"A",35.840943,37.536814,2011-01-25
19621,"O",38.120877,40.859062,2011-01-25
35563,"A",33.859158,41.311514,2011-01-25
4662,"A",34.720632,38.619201,2011-01-25
48683,"O",34.811513,38.165102,2011-01-25
35930,"O",38.091915,39.365508,2011-01-25
9728,"O",31.316427,40.181759,2011-01-25
12480,"A",35.843999,40.21095,2011-01-25
28775,"A",39.195611,41.014113,2011-01-25
15018,"O",29.525127,38.311524,2011-01-25
19381,"O",29.624295,38.487999,2011-01-25
25356,"A",35.839719,39.70386,2011-01-25
25136,"A",40.317284,40.235263,2011-01-25
539,"A",29.246105,40.605296,2011-01-25
49041,"A",36.432514,37.286541,2011-01-25
29020,"O",27.869805,39.639274,2011-01-26
1135,"A",33.697422,40.932345,2011-01-26
20960,"A",33.995284,40.3685,2011-01-26
38869,"O",26.628831,38.305129,2011-01-26
33488,"A",29.71388,38.733687,2011-01-26
29668,"A",29.343769,38.649092,2011-01-26
22295,"A",33.840663,38.651394,2011-01-26
31700,"A",32.232573,41.12443,2011-01-26
14181,"A",36.432514,37.286541,2011-01-26
45669,"A",36.160929,37.129349,2011-01-26
1606,"O",28.247392,39.693671,2011-01-27
28728,"O",27.869805,39.639274,2011-01-27
204,"A",31.673141,40.720731,2011-01-27
17802,"A",43.172435,39.811917,2011-01-27
422,"A",43.172435,39.811917,2011-01-27
24463,"A",34.652287,39.010782,2011-01-27
11730,"A",38.091915,39.365508,2011-01-27
42824,"A",28.51253,39.975895,2011-01-28
3562,"O",28.898037,37.771114,2011-01-28
22875,"A",39.211071,40.49509,2011-01-28
9371,"A",30.180279,38.4514,2011-01-28
17633,"A",34.217867,41.466813,2011-01-28
19699,"A",41.948815,38.819478,2011-01-28
25874,"A",36.160929,37.129349,2011-01-28
32509,"O",27.692614,37.691466,2011-01-28
13853,"A",27.948734,37.860759,2011-01-28
28378,"O",34.646495,37.561772,2011-01-29
3352,"A",35.17898,36.912762,2011-01-30
34420,"A",34.87396,38.934681,2011-01-30
43822,"O",36.218023,41.24092,2011-01-30
31697,"A",34.786251,39.530776,2011-01-30
17231,"A",29.836646,40.028052,2011-01-31
33299,"A",29.522145,37.188455,2011-01-31
19522,"A",33.995284,40.3685,2011-01-31
15668,"A",41.876795,40.303873,2011-01-31
16251,"A",30.058179,39.414319,2011-01-31
9499,"A",34.87396,38.934681,2011-01-31
14850,"A",34.468341,38.762159,2011-01-31
9028,"O",29.624295,38.487999,2011-01-31
3638,"A",36.432514,37.286541,2011-01-31
21544,"O",27.869805,39.639274,2011-02-01
25262,"A",39.207466,38.664705,2011-02-01
28838,"O",31.228507,37.719584,2011-02-01
25824,"A",27.98592,38.216168,2011-02-01
22494,"A",32.766861,37.482305,2011-02-01
18457,"A",41.8575,38.670405,2011-02-01
23237,"A",34.468341,38.762159,2011-02-01
10928,"A",36.969573,39.689382,2011-02-01
37526,"A",36.969573,39.689382,2011-02-01
19254,"A",31.316427,40.181759,2011-02-01
2350,"O",29.71388,38.733687,2011-02-01
29969,"A",29.343769,38.649092,2011-02-01
31985,"A",35.246727,39.804443,2011-02-01
23669,"A",44.036997,39.861036,2011-02-01
16334,"A",36.120984,37.35515,2011-02-01
46284,"A",34.217867,41.466813,2011-02-02
23711,"A",43.088101,39.501335,2011-02-02
6572,"A",36.983399,40.57753,2011-02-02
17410,"A",38.905558,39.048009,2011-02-02
27932,"A",38.948143,37.124045,2011-02-02
23708,"A",30.636246,36.978602,2011-02-02
9211,"A",41.781486,38.426411,2011-02-03
42528,"A",27.98592,38.216168,2011-02-03
32069,"A",42.69123,39.825102,2011-02-03
4866,"A",34.468341,38.762159,2011-02-03
38317,"A",37.445293,40.65476,2011-02-03
37319,"O",36.806157,40.995358,2011-02-03
23346,"A",35.17694,41.417666,2011-02-03
26345,"O",27.306272,37.438725,2011-02-03
2555,"O",28.262462,39.22219,2011-02-04
27397,"A",30.226163,37.628217,2011-02-04
38058,"A",34.844932,41.006929,2011-02-04
40045,"A",39.461405,39.70907,2011-02-04
37021,"A",30.586076,39.768938,2011-02-04
111,"A",38.431477,40.323276,2011-02-04
29813,"A",27.357285,38.180781,2011-02-04
25133,"A",36.598993,40.270807,2011-02-04
28394,"A",41.580932,40.832995,2011-02-04
20002,"A",30.226163,37.628217,2011-02-05
33886,"O",29.348625,40.919919,2011-02-05
44419,"A",38.444403,38.318497,2011-02-05
9311,"A",30.750228,40.642213,2011-02-05
42345,"A",38.756312,38.763598,2011-02-06
21291,"A",30.058179,39.414319,2011-02-06
12629,"A",42.505286,39.210883,2011-02-06
18786,"A",35.843021,41.458498,2011-02-06
22671,"A",28.916652,39.926295,2011-02-07
16747,"A",38.431477,40.323276,2011-02-07
19008,"A",27.261047,38.485143,2011-02-07
18727,"A",27.98592,38.216168,2011-02-07
47165,"O",28.857938,38.762969,2011-02-07
31182,"O",27.772654,38.49454,2011-02-07
15936,"O",35.17694,41.417666,2011-02-07
2447,"A",29.343769,38.649092,2011-02-07
24697,"A",29.343769,38.649092,2011-02-07
11304,"A",27.384176,37.647109,2011-02-07
27664,"A",31.217153,40.518287,2011-02-08
9896,"A",29.581914,41.107115,2011-02-08
41651,"A",27.98592,38.216168,2011-02-08
27400,"O",29.624295,38.487999,2011-02-08
33983,"A",28.262462,39.22219,2011-02-09
6967,"A",41.429223,39.607531,2011-02-09
28197,"A",29.78324,37.919315,2011-02-09
6313,"A",28.437919,37.227949,2011-02-09
14961,"O",29.71388,38.733687,2011-02-09
24668,"O",29.624295,38.487999,2011-02-09
46477,"A",30.622506,39.380527,2011-02-10
12686,"A",38.431477,40.323276,2011-02-10
46489,"A",41.948815,38.819478,2011-02-10
30123,"A",34.778457,39.283024,2011-02-10
25835,"O",37.886814,40.919106,2011-02-10
980,"A",37.886814,40.919106,2011-02-10
24114,"O",29.71388,38.733687,2011-02-10
46239,"O",27.692614,37.691466,2011-02-10
29289,"A",30.588776,37.37859,2011-02-11
14869,"A",30.226163,37.628217,2011-02-11
13004,"A",29.773586,37.293047,2011-02-11
50703,"O",28.51253,39.975895,2011-02-11
8185,"A",34.875468,40.489752,2011-02-11
14223,"A",37.771274,37.005112,2011-02-11
728,"A",37.893164,38.004506,2011-02-11
4228,"A",37.886814,40.919106,2011-02-11
2578,"A",35.843021,41.458498,2011-02-11
26090,"A",27.948734,37.860759,2011-02-11
25692,"A",40.111365,38.995031,2011-02-12
33003,"A",41.958405,40.541184,2011-02-12
10056,"A",29.78324,37.919315,2011-02-12
24317,"A",29.78324,37.919315,2011-02-12
3180,"A",28.034081,37.610605,2011-02-12
11742,"A",29.950545,40.183737,2011-02-13
35215,"A",37.893164,38.004506,2011-02-13
10045,"O",30.776902,40.804081,2011-02-13
11549,"O",28.677807,37.735973,2011-02-13
40994,"A",34.445766,40.794754,2011-02-14
23699,"A",35.263296,40.270835,2011-02-14
37117,"A",30.00948,37.867487,2011-02-14
42545,"A",32.900919,38.279967,2011-02-14
14795,"O",29.395087,38.950282,2011-02-14
9195,"O",29.525127,38.311524,2011-02-14
34090,"O",29.293208,38.380439,2011-02-14
45728,"A",29.984592,40.391333,2011-02-15
35590,"A",29.233624,37.017554,2011-02-15
30176,"A",29.730606,40.900415,2011-02-15
11403,"O",29.343769,38.649092,2011-02-15
8194,"A",29.343769,38.649092,2011-02-15
8112,"O",30.030912,36.433421,2011-02-15
10915,"A",30.226163,37.628217,2011-02-16
30757,"A",41.295639,40.016936,2011-02-16
7127,"O",27.981716,38.697945,2011-02-16
10357,"O",29.293208,38.380439,2011-02-16
45307,"A",40.671941,38.679996,2011-02-17
13572,"A",30.226163,37.628217,2011-02-17
25886,"O",28.749128,37.437662,2011-02-17
14104,"A",33.859158,41.311514,2011-02-17
46220,"A",35.906872,39.108292,2011-02-17
39622,"A",32.459875,38.377374,2011-02-17
11515,"A",34.359383,38.058824,2011-02-17
37374,"A",40.590722,40.947598,2011-02-17
15001,"A",27.990252,40.275767,2011-02-18
20281,"A",31.217153,40.518287,2011-02-18
13532,"A",34.844932,41.006929,2011-02-18
9614,"A",39.207466,38.664705,2011-02-18
29352,"A",39.436543,40.045671,2011-02-18
20262,"A",33.859158,41.311514,2011-02-18
12624,"A",30.776902,40.804081,2011-02-18
34234,"A",41.906425,37.953149,2011-02-18
28263,"O",30.030912,36.433421,2011-02-18
36295,"A",28.126101,37.353913,2011-02-19
40153,"A",40.5767,38.956535,2011-02-20
24209,"A",34.057429,40.999952,2011-02-20
24535,"O",30.177734,37.052451,2011-02-20
47789,"O",28.195918,37.791417,2011-02-20
51490,"A",40.671941,38.679996,2011-02-21
28022,"A",29.545628,37.924593,2011-02-21
8121,"A",30.536704,38.785375,2011-02-21
31524,"A",36.163352,40.394941,2011-02-21
25881,"A",39.256816,40.839091,2011-02-21
46330,"O",29.71388,38.733687,2011-02-21
27396,"A",33.865535,38.284408,2011-02-21
5919,"O",31.84793,37.053375,2011-02-21
40076,"A",34.875468,40.489752,2011-02-22
969,"A",39.207466,38.664705,2011-02-22
37241,"A",40.926746,39.644349,2011-02-22
1141,"A",30.601775,37.802071,2011-02-22
27640,"O",31.374744,38.05874,2011-02-22
34818,"A",33.859158,41.311514,2011-02-22
17052,"A",30.045464,40.776057,2011-02-22
3858,"A",35.843021,41.458498,2011-02-22
29121,"A",34.715078,41.492195,2011-02-22
25165,"A",39.004786,40.964856,2011-02-23
35137,"A",33.859158,41.311514,2011-02-23
33571,"A",38.175075,38.217928,2011-02-23
50700,"A",28.126101,37.353913,2011-02-23
18471,"A",28.034081,37.610605,2011-02-23
10148,"A",30.226163,37.628217,2011-02-25
51496,"A",27.650937,38.261692,2011-02-25
46764,"O",30.443355,40.799442,2011-02-25
